group,id,course,semester,grade
20,115,Astrology and Divination,1,13
20,115,Buddhist Philosophy and Meditation,1,10.5
20,115,Buddhist Philosophy and Meditation,1,13
20,115,Buddhist Philosophy and Meditation,1,10.5
20,115,Buddhist Philosophy and Meditation,1,13.7
20,115,Buddhist Philosophy and Meditation,1,9.7
20,115,Buddhist Philosophy and Meditation,1,9.8
20,115,Buddhist Philosophy and Meditation,1,9.1
20,115,Buddhist Philosophy and Meditation,1,7.5
20,115,History and Civilization of Southeast Asia,1,10
20,115,History and Civilization of Southeast Asia,1,8.5
20,115,History and Civilization of Southeast Asia,1,12
20,115,History and Civilization of Southeast Asia,1,10.5
20,115,History and Civilization of Southeast Asia,1,6.5
20,115,History and Civilization of Southeast Asia,1,13.5
20,115,History and Civilization of Southeast Asia,1,14.5
20,115,History and Civilization of Southeast Asia,1,9
20,115,Language and Linguistics,1,8.75
20,115,Language and Linguistics,1,9.25
20,115,Language and Linguistics,1,7.25
20,115,Language and Linguistics,1,9.5
20,115,Language and Linguistics,1,8.5
20,115,Language and Linguistics,1,9.25
20,115,Language and Linguistics,1,7
20,115,Language and Linguistics,1,9.25
20,115,Martial Arts and Self-Defense,2,18.7
20,115,Martial Arts and Self-Defense,2,15.6
20,115,Martial Arts and Self-Defense,2,13
20,115,Martial Arts and Self-Defense,2,13.9
20,115,Martial Arts and Self-Defense,2,14.7
20,115,Martial Arts and Self-Defense,2,13
20,115,Music and Dance,1,16
20,115,Music and Dance,1,16
20,115,Music and Dance,1,12.5
20,115,Music and Dance,1,8.5
20,115,Music and Dance,1,13.5
20,115,Music and Dance,1,14
20,115,Music and Dance,1,12.5
20,115,Music and Dance,1,11
20,115,Spirituality and Rituals,2,8
20,115,Spirituality and Rituals,2,10.5
20,115,Spirituality and Rituals,2,14
20,115,Spirituality and Rituals,2,8.75
20,115,Spirituality and Rituals,2,8.5
20,115,Spirituality and Rituals,2,6.75
20,115,Spirituality and Rituals,2,9.5
20,115,Spirituality and Rituals,2,15.75
20,115,Traditional Medicine and Herbalism,2,12
20,115,Traditional Medicine and Herbalism,2,13
20,115,Traditional Medicine and Herbalism,2,8.5
20,115,Traditional Medicine and Herbalism,2,7
20,115,Traditional Medicine and Herbalism,2,4.5
20,115,Traditional Medicine and Herbalism,2,5.5
20,115,Traditional Medicine and Herbalism,2,5.5
20,117,Agriculture and Horticulture,1,9
20,117,Agriculture and Horticulture,1,11
20,117,Agriculture and Horticulture,1,9
20,117,Agriculture and Horticulture,1,8
20,117,Agriculture and Horticulture,1,13
20,117,Agriculture and Horticulture,1,12
20,117,Agriculture and Horticulture,1,12
20,117,Agriculture and Horticulture,1,11
20,117,Agriculture and Horticulture,1,8
20,117,Architecture and Sculpture,1,12.3
20,117,Architecture and Sculpture,1,9
20,117,Architecture and Sculpture,1,11
20,117,Astrology and Divination,1,10
20,117,Astrology and Divination,1,13.5
20,117,Astrology and Divination,1,13.5
20,117,Astrology and Divination,1,13.5
20,117,Astrology and Divination,1,11.5
20,117,Buddhist Philosophy and Meditation,1,7.2
20,117,Buddhist Philosophy and Meditation,1,10.3
20,117,Buddhist Philosophy and Meditation,1,11.3
20,117,Buddhist Philosophy and Meditation,1,10.6
20,117,Buddhist Philosophy and Meditation,1,7.4
20,117,Buddhist Philosophy and Meditation,1,9.9
20,117,Buddhist Philosophy and Meditation,1,11.9
20,117,Buddhist Philosophy and Meditation,1,12.6
20,117,Buddhist Philosophy and Meditation,1,8.5
20,117,History and Civilization of Southeast Asia,1,13
20,117,History and Civilization of Southeast Asia,1,11.5
20,117,History and Civilization of Southeast Asia,1,6
20,117,History and Civilization of Southeast Asia,1,8
20,117,History and Civilization of Southeast Asia,1,9.5
20,117,History and Civilization of Southeast Asia,1,12
20,117,History and Civilization of Southeast Asia,1,5.5
20,117,History and Civilization of Southeast Asia,1,8
20,117,History and Civilization of Southeast Asia,1,10
20,117,Language and Linguistics,1,9.75
20,117,Language and Linguistics,1,7.75
20,117,Language and Linguistics,1,9.5
20,117,Language and Linguistics,1,8.5
20,117,Language and Linguistics,1,8
20,117,Language and Linguistics,1,9.5
20,117,Language and Linguistics,1,9
20,117,Language and Linguistics,1,8.25
20,117,Martial Arts and Self-Defense,2,14.3
20,117,Martial Arts and Self-Defense,2,12.6
20,117,Martial Arts and Self-Defense,2,12.8
20,117,Martial Arts and Self-Defense,2,15.1
20,117,Martial Arts and Self-Defense,2,15.7
20,117,Music and Dance,1,9
20,117,Music and Dance,1,12.5
20,117,Music and Dance,1,16.5
20,117,Music and Dance,1,14.5
20,117,Music and Dance,1,13
20,117,Music and Dance,1,13
20,117,Music and Dance,1,18
20,117,Music and Dance,1,8.5
20,117,Music and Dance,1,8.5
20,117,Spirituality and Rituals,2,9
20,117,Spirituality and Rituals,2,9
20,117,Spirituality and Rituals,2,11.25
20,117,Spirituality and Rituals,2,6.75
20,117,Spirituality and Rituals,2,10.75
20,117,Spirituality and Rituals,2,10.25
20,117,Spirituality and Rituals,2,11
20,117,Spirituality and Rituals,2,10.5
20,117,Traditional Medicine and Herbalism,2,8
20,117,Traditional Medicine and Herbalism,2,9.5
20,117,Traditional Medicine and Herbalism,2,7
20,117,Traditional Medicine and Herbalism,2,9.5
20,117,Traditional Medicine and Herbalism,2,8.5
20,117,Traditional Medicine and Herbalism,2,10.5
20,117,Traditional Medicine and Herbalism,2,7
20,138,Agriculture and Horticulture,1,7
20,138,Agriculture and Horticulture,1,7
20,138,Agriculture and Horticulture,1,8
20,138,Agriculture and Horticulture,1,10
20,138,Agriculture and Horticulture,1,4
20,138,Agriculture and Horticulture,1,9
20,138,Agriculture and Horticulture,1,1
20,138,Agriculture and Horticulture,1,7
20,138,Agriculture and Horticulture,1,9
20,138,Architecture and Sculpture,1,10.9
20,138,Architecture and Sculpture,1,7.6
20,138,Architecture and Sculpture,1,9.3
20,138,Astrology and Divination,1,13.5
20,138,Astrology and Divination,1,12
20,138,Astrology and Divination,1,11.5
20,138,Astrology and Divination,1,13.5
20,138,Astrology and Divination,1,14.5
20,138,Buddhist Philosophy and Meditation,1,9.4
20,138,Buddhist Philosophy and Meditation,1,12
20,138,Buddhist Philosophy and Meditation,1,9.8
20,138,Buddhist Philosophy and Meditation,1,13.7
20,138,Buddhist Philosophy and Meditation,1,7
20,138,Buddhist Philosophy and Meditation,1,7.9
20,138,Buddhist Philosophy and Meditation,1,8.8
20,138,Buddhist Philosophy and Meditation,1,10.3
20,138,History and Civilization of Southeast Asia,1,7.5
20,138,History and Civilization of Southeast Asia,1,11.5
20,138,History and Civilization of Southeast Asia,1,16
20,138,History and Civilization of Southeast Asia,1,13.5
20,138,History and Civilization of Southeast Asia,1,15.5
20,138,History and Civilization of Southeast Asia,1,12
20,138,History and Civilization of Southeast Asia,1,8
20,138,History and Civilization of Southeast Asia,1,8.5
20,138,History and Civilization of Southeast Asia,1,6
20,138,Language and Linguistics,1,8.5
20,138,Language and Linguistics,1,6.75
20,138,Language and Linguistics,1,7
20,138,Language and Linguistics,1,5.75
20,138,Language and Linguistics,1,8.5
20,138,Language and Linguistics,1,6
20,138,Language and Linguistics,1,9.25
20,138,Language and Linguistics,1,8
20,138,Martial Arts and Self-Defense,2,15
20,138,Martial Arts and Self-Defense,2,12.1
20,138,Martial Arts and Self-Defense,2,14.5
20,138,Martial Arts and Self-Defense,2,13.7
20,138,Martial Arts and Self-Defense,2,11.5
20,138,Martial Arts and Self-Defense,2,13.2
20,138,Music and Dance,1,15
20,138,Music and Dance,1,17
20,138,Music and Dance,1,17.5
20,138,Music and Dance,1,14
20,138,Music and Dance,1,11
20,138,Music and Dance,1,20
20,138,Music and Dance,1,18
20,138,Music and Dance,1,15
20,138,Music and Dance,1,10.5
20,138,Spirituality and Rituals,2,8.5
20,138,Spirituality and Rituals,2,8.25
20,138,Spirituality and Rituals,2,10
20,138,Spirituality and Rituals,2,10.25
20,138,Spirituality and Rituals,2,8.25
20,138,Spirituality and Rituals,2,9.25
20,138,Spirituality and Rituals,2,6
20,138,Spirituality and Rituals,2,14.5
20,138,Traditional Medicine and Herbalism,2,7
20,138,Traditional Medicine and Herbalism,2,11
20,138,Traditional Medicine and Herbalism,2,7
20,138,Traditional Medicine and Herbalism,2,5
20,138,Traditional Medicine and Herbalism,2,6.5
20,138,Traditional Medicine and Herbalism,2,2.5
20,140,Agriculture and Horticulture,1,9
20,140,Agriculture and Horticulture,1,13
20,140,Agriculture and Horticulture,1,6
20,140,Agriculture and Horticulture,1,15
20,140,Agriculture and Horticulture,1,8
20,140,Agriculture and Horticulture,1,9
20,140,Agriculture and Horticulture,1,10
20,140,Agriculture and Horticulture,1,5
20,140,Agriculture and Horticulture,1,13
20,140,Architecture and Sculpture,1,11.5
20,140,Architecture and Sculpture,1,8.9
20,140,Astrology and Divination,1,13
20,140,Astrology and Divination,1,11.5
20,140,Astrology and Divination,1,12
20,140,Astrology and Divination,1,11.5
20,140,Buddhist Philosophy and Meditation,1,10.8
20,140,Buddhist Philosophy and Meditation,1,11.8
20,140,Buddhist Philosophy and Meditation,1,7
20,140,Buddhist Philosophy and Meditation,1,12.8
20,140,Buddhist Philosophy and Meditation,1,13.5
20,140,Buddhist Philosophy and Meditation,1,10.7
20,140,Buddhist Philosophy and Meditation,1,13.4
20,140,Buddhist Philosophy and Meditation,1,10.1
20,140,Buddhist Philosophy and Meditation,1,9.4
20,140,History and Civilization of Southeast Asia,1,13.5
20,140,History and Civilization of Southeast Asia,1,11.5
20,140,History and Civilization of Southeast Asia,1,15
20,140,History and Civilization of Southeast Asia,1,7.5
20,140,History and Civilization of Southeast Asia,1,16
20,140,History and Civilization of Southeast Asia,1,7.5
20,140,History and Civilization of Southeast Asia,1,12
20,140,History and Civilization of Southeast Asia,1,8
20,140,History and Civilization of Southeast Asia,1,10.5
20,140,Language and Linguistics,1,7.5
20,140,Language and Linguistics,1,9.75
20,140,Language and Linguistics,1,11.25
20,140,Language and Linguistics,1,9.5
20,140,Language and Linguistics,1,10.75
20,140,Language and Linguistics,1,6.75
20,140,Language and Linguistics,1,8
20,140,Language and Linguistics,1,7.5
20,140,Martial Arts and Self-Defense,2,13.4
20,140,Martial Arts and Self-Defense,2,12.6
20,140,Martial Arts and Self-Defense,2,15.1
20,140,Martial Arts and Self-Defense,2,15.8
20,140,Martial Arts and Self-Defense,2,17.8
20,140,Martial Arts and Self-Defense,2,16
20,140,Music and Dance,1,15.5
20,140,Music and Dance,1,18.5
20,140,Music and Dance,1,14
20,140,Music and Dance,1,17.5
20,140,Music and Dance,1,12.5
20,140,Music and Dance,1,9.5
20,140,Music and Dance,1,12.5
20,140,Music and Dance,1,15
20,140,Music and Dance,1,14.5
20,140,Spirituality and Rituals,2,7.5
20,140,Spirituality and Rituals,2,8.5
20,140,Spirituality and Rituals,2,12.75
20,140,Spirituality and Rituals,2,13.5
20,140,Spirituality and Rituals,2,8
20,140,Spirituality and Rituals,2,7.5
20,140,Spirituality and Rituals,2,9.75
20,140,Spirituality and Rituals,2,8
20,140,Traditional Medicine and Herbalism,2,8
20,140,Traditional Medicine and Herbalism,2,6.5
20,140,Traditional Medicine and Herbalism,2,10
20,140,Traditional Medicine and Herbalism,2,7.5
20,140,Traditional Medicine and Herbalism,2,5.5
20,140,Traditional Medicine and Herbalism,2,8
20,140,Traditional Medicine and Herbalism,2,7
20,172,Agriculture and Horticulture,1,6
20,172,Agriculture and Horticulture,1,10
20,172,Agriculture and Horticulture,1,12
20,172,Agriculture and Horticulture,1,9
20,172,Agriculture and Horticulture,1,12
20,172,Agriculture and Horticulture,1,5
20,172,Agriculture and Horticulture,1,11
20,172,Agriculture and Horticulture,1,5
20,172,Architecture and Sculpture,1,10
20,172,Architecture and Sculpture,1,8.1
20,172,Astrology and Divination,1,10.5
20,172,Astrology and Divination,1,13.5
20,172,Astrology and Divination,1,12
20,172,Astrology and Divination,1,9.5
20,172,Buddhist Philosophy and Meditation,1,8.3
20,172,Buddhist Philosophy and Meditation,1,10.8
20,172,Buddhist Philosophy and Meditation,1,9.4
20,172,Buddhist Philosophy and Meditation,1,10.1
20,172,Buddhist Philosophy and Meditation,1,11
20,172,Buddhist Philosophy and Meditation,1,8
20,172,Buddhist Philosophy and Meditation,1,6.7
20,172,Buddhist Philosophy and Meditation,1,12.7
20,172,Buddhist Philosophy and Meditation,1,12.6
20,172,History and Civilization of Southeast Asia,1,15
20,172,History and Civilization of Southeast Asia,1,10.5
20,172,History and Civilization of Southeast Asia,1,7.5
20,172,History and Civilization of Southeast Asia,1,9.5
20,172,History and Civilization of Southeast Asia,1,12
20,172,History and Civilization of Southeast Asia,1,8
20,172,History and Civilization of Southeast Asia,1,12
20,172,History and Civilization of Southeast Asia,1,9.5
20,172,History and Civilization of Southeast Asia,1,8.5
20,172,Language and Linguistics,1,8
20,172,Language and Linguistics,1,9
20,172,Language and Linguistics,1,7.25
20,172,Language and Linguistics,1,9.5
20,172,Language and Linguistics,1,9.75
20,172,Language and Linguistics,1,7
20,172,Language and Linguistics,1,8.75
20,172,Language and Linguistics,1,8.75
20,172,Martial Arts and Self-Defense,2,13.3
20,172,Martial Arts and Self-Defense,2,14.6
20,172,Martial Arts and Self-Defense,2,14.2
20,172,Martial Arts and Self-Defense,2,12.9
20,172,Martial Arts and Self-Defense,2,16.6
20,172,Martial Arts and Self-Defense,2,14.7
20,172,Music and Dance,1,9
20,172,Music and Dance,1,12
20,172,Music and Dance,1,13.5
20,172,Music and Dance,1,9.5
20,172,Music and Dance,1,9.5
20,172,Music and Dance,1,9.5
20,172,Music and Dance,1,14
20,172,Music and Dance,1,19
20,172,Spirituality and Rituals,2,4.25
20,172,Spirituality and Rituals,2,5.25
20,172,Spirituality and Rituals,2,9
20,172,Spirituality and Rituals,2,8.5
20,172,Spirituality and Rituals,2,6.75
20,172,Spirituality and Rituals,2,9.5
20,172,Spirituality and Rituals,2,9.25
20,172,Spirituality and Rituals,2,8
20,172,Traditional Medicine and Herbalism,2,6
20,172,Traditional Medicine and Herbalism,2,6
20,172,Traditional Medicine and Herbalism,2,7
20,172,Traditional Medicine and Herbalism,2,7.5
20,172,Traditional Medicine and Herbalism,2,7
20,172,Traditional Medicine and Herbalism,2,8
20,172,Traditional Medicine and Herbalism,2,7
20,175,Agriculture and Horticulture,1,6
20,175,Agriculture and Horticulture,1,10
20,175,Agriculture and Horticulture,1,7
20,175,Agriculture and Horticulture,1,9
20,175,Agriculture and Horticulture,1,4
20,175,Agriculture and Horticulture,1,9
20,175,Agriculture and Horticulture,1,10
20,175,Agriculture and Horticulture,1,13
20,175,Agriculture and Horticulture,1,10
20,175,Architecture and Sculpture,1,9.7
20,175,Architecture and Sculpture,1,10.1
20,175,Architecture and Sculpture,1,10.3
20,175,Astrology and Divination,1,9
20,175,Astrology and Divination,1,12.5
20,175,Astrology and Divination,1,13
20,175,Astrology and Divination,1,13
20,175,Astrology and Divination,1,12.5
20,175,Buddhist Philosophy and Meditation,1,10.7
20,175,Buddhist Philosophy and Meditation,1,12.9
20,175,Buddhist Philosophy and Meditation,1,10.5
20,175,Buddhist Philosophy and Meditation,1,10.2
20,175,Buddhist Philosophy and Meditation,1,13
20,175,Buddhist Philosophy and Meditation,1,10.4
20,175,Buddhist Philosophy and Meditation,1,11.2
20,175,History and Civilization of Southeast Asia,1,13
20,175,History and Civilization of Southeast Asia,1,15
20,175,History and Civilization of Southeast Asia,1,13.5
20,175,History and Civilization of Southeast Asia,1,14.5
20,175,History and Civilization of Southeast Asia,1,7.5
20,175,History and Civilization of Southeast Asia,1,10
20,175,History and Civilization of Southeast Asia,1,5
20,175,History and Civilization of Southeast Asia,1,5.5
20,175,History and Civilization of Southeast Asia,1,9.5
20,175,Language and Linguistics,1,7.75
20,175,Language and Linguistics,1,9.25
20,175,Language and Linguistics,1,9.25
20,175,Language and Linguistics,1,9.25
20,175,Language and Linguistics,1,9
20,175,Language and Linguistics,1,7.75
20,175,Language and Linguistics,1,8.25
20,175,Language and Linguistics,1,8.5
20,175,Martial Arts and Self-Defense,2,15.7
20,175,Martial Arts and Self-Defense,2,14.8
20,175,Martial Arts and Self-Defense,2,13.1
20,175,Martial Arts and Self-Defense,2,10.2
20,175,Martial Arts and Self-Defense,2,15.3
20,175,Martial Arts and Self-Defense,2,14.7
20,175,Music and Dance,1,10.5
20,175,Music and Dance,1,14.5
20,175,Music and Dance,1,9.5
20,175,Music and Dance,1,16.5
20,175,Music and Dance,1,12.5
20,175,Music and Dance,1,12.5
20,175,Music and Dance,1,10.5
20,175,Music and Dance,1,10.5
20,175,Music and Dance,1,6.5
20,175,Spirituality and Rituals,2,13.75
20,175,Spirituality and Rituals,2,10.25
20,175,Spirituality and Rituals,2,8.5
20,175,Spirituality and Rituals,2,4
20,175,Spirituality and Rituals,2,8
20,175,Spirituality and Rituals,2,8.25
20,175,Spirituality and Rituals,2,9
20,175,Spirituality and Rituals,2,11.25
20,175,Traditional Medicine and Herbalism,2,9.5
20,175,Traditional Medicine and Herbalism,2,9.5
20,175,Traditional Medicine and Herbalism,2,6.5
20,175,Traditional Medicine and Herbalism,2,6.5
20,175,Traditional Medicine and Herbalism,2,12.5
20,175,Traditional Medicine and Herbalism,2,10
20,175,Traditional Medicine and Herbalism,2,6
20,177,Agriculture and Horticulture,1,4
20,177,Agriculture and Horticulture,1,11
20,177,Agriculture and Horticulture,1,9
20,177,Agriculture and Horticulture,1,7
20,177,Agriculture and Horticulture,1,14
20,177,Agriculture and Horticulture,1,10
20,177,Agriculture and Horticulture,1,10
20,177,Agriculture and Horticulture,1,5
20,177,Agriculture and Horticulture,1,10
20,177,Architecture and Sculpture,1,10.7
20,177,Architecture and Sculpture,1,10.6
20,177,Architecture and Sculpture,1,8.6
20,177,Astrology and Divination,1,11
20,177,Astrology and Divination,1,13.5
20,177,Astrology and Divination,1,10
